ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2106	"ENSG00000095059.17"	"DHPS"	chr19	-	12679456	12679719	12679456	12679543	12679622	12679719	2106	1,0	34,15	1,0	17,7	178	99	1	1.0	0.016,0.0	0.032,0.0	-0.008
2120	"ENSG00000126107.15"	"HECTD3"	chr1	-	45005793	45006116	45005793	45005883	45005996	45006116	2120	1,0	1,1	0,0	5,1	198	99	1	1.0	0.333,0.0	0.0,0.0	0.167
2121	"ENSG00000168268.11"	"NT5DC2"	chr3	-	52527616	52527931	52527616	52527718	52527828	52527931	2121	0,1	16,38	0,3	4,18	198	99	0.507108391731	1.0	0.0,0.013	0.0,0.077	-0.032
2123	"ENSG00000022277.13"	"RTF2"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201	2123	7,1	141,88	1,4	56,28	198	99	0.717271289828	1.0	0.024,0.006	0.009,0.067	-0.023
2124	"ENSG00000184432.11"	"COPB2"	chr3	-	139373665	139374588	139373665	139373808	139374488	139374588	2124	5,4	99,96	2,7	61,36	198	99	0.21727814217	0.703472461708371	0.025,0.02	0.016,0.089	-0.03
2127	"ENSG00000111602.12"	"TIMELESS"	chr12	-	56420568	56420881	56420568	56420687	56420812	56420881	2127	0,0	18,25	1,0	7,2	198	99	1	1.0	0.0,0.0	0.067,0.0	-0.034
2134	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64502069	64500548	64500773	64502009	64502069	2134	58,66	107,106	19,14	39,21	198	99	0.770482037544	1.0	0.213,0.237	0.196,0.25	0.002
2136	"ENSG00000108654.16"	"DDX5"	chr17	-	64500548	64502069	64500548	64501143	64502009	64502069	2136	54,61	0,0	13,16	4,0	198	99	0.0119580152921	0.11730608591032285	1.0,1.0	0.619,1.0	0.191
2138	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64502549	64502161	64502223	64502438	64502549	2138	18,19	170,131	14,7	52,32	198	99	0.0479554349976	0.28629831218983304	0.05,0.068	0.119,0.099	-0.05
2139	"ENSG00000108654.16"	"DDX5"	chr17	-	64502161	64503098	64502161	64502549	64502925	64503098	2139	20,18	244,193	6,5	87,86	198	99	0.249454353118	0.7647364948322894	0.039,0.045	0.033,0.028	0.011
2140	"ENSG00000108654.16"	"DDX5"	chr17	-	64503429	64503868	64503429	64503571	64503802	64503868	2140	7,3	241,256	1,0	130,77	198	99	1	1.0	0.014,0.006	0.004,0.0	0.008
2141	"ENSG00000108654.16"	"DDX5"	chr17	-	64503429	64504116	64503429	64503868	64503982	64504116	2141	9,2	247,227	2,1	87,83	198	99	0.886749150152	1.0	0.018,0.004	0.011,0.006	0.002
2142	"ENSG00000108654.16"	"DDX5"	chr17	-	64506754	64507562	64506754	64507314	64507477	64507562	2142	4,7	0,2	13,3	0,0	198	99	0.61693254077	1.0	1.0,0.636	1.0,1.0	-0.182
2154	"ENSG00000128581.17"	"IFT22"	chr7	-	101318123	101319032	101318123	101318213	101318955	101319032	2154	0,0	42,30	5,0	18,9	198	99	0.0335348026798	0.2311370073978986	0.0,0.0	0.122,0.0	-0.061
2157	"ENSG00000206560.12"	"ANKRD28"	chr3	-	15686001	15686309	15686001	15686119	15686221	15686309	2157	4,0	10,15	1,0	10,6	198	99	0.116926127292	0.5005338599313647	0.167,0.0	0.048,0.0	0.06
2161	"ENSG00000014914.21"	"MTMR11"	chr1	-	149930364	149930965	149930364	149930547	149930791	149930965	2161	1,0	0,3	0,0	1,0	198	99	1	1.0	1.0,0.0	0.0,NA	0.5
2162	"ENSG00000014914.21"	"MTMR11"	chr1	-	149933609	149933942	149933609	149933698	149933854	149933942	2162	1,7	0,7	2,1	1,0	198	99	0.0109874499128	0.11062145295979124	1.0,0.333	0.5,1.0	-0.084
2163	"ENSG00000040487.13"	"SLC66A1"	chr1	+	19312325	19312889	19312325	19312358	19312728	19312889	2163	3,3	7,3	1,0	7,1	198	99	0.00284006794429	0.04623670897955812	0.176,0.333	0.067,0.0	0.221
2166	"ENSG00000125447.18"	"GGA3"	chr17	-	75239788	75241057	75239788	75240108	75240341	75241057	2166	0,4	2,4	0,3	5,0	198	99	0.902303948176	1.0	0.0,0.333	0.0,1.0	-0.334
2167	"ENSG00000125447.18"	"GGA3"	chr17	-	75240341	75241057	75240341	75240412	75240811	75241057	2167	3,4	4,3	2,2	2,4	198	99	0.457242648433	1.0	0.273,0.4	0.333,0.2	0.07
2168	"ENSG00000125447.18"	"GGA3"	chr17	-	75241399	75241696	75241399	75241516	75241614	75241696	2168	0,4	1,2	0,0	0,3	197	99	1	1.0	0.0,0.501	NA,0.0	0.251
2169	"ENSG00000125447.18"	"GGA3"	chr17	-	75241614	75242473	75241614	75241696	75242335	75242473	2169	1,1	4,3	5,2	7,2	198	99	0.0805989420342	0.39490901054323607	0.111,0.143	0.263,0.333	-0.171
2170	"ENSG00000104497.15"	"SNX16"	chr8	-	81839611	81840082	81839611	81839751	81839838	81840082	2170	11,10	2,1	9,9	2,0	186	99	0.305143444493	0.8526558452022903	0.745,0.842	0.705,1.0	-0.059
2174	"ENSG00000154358.23"	"OBSCN"	chr1	+	228373931	228374424	228373931	228374012	228374313	228374424	2174	1,2	1,2	4,11	0,0	198	99	3.86448318678e-05	0.0021636393061593875	0.333,0.333	1.0,1.0	-0.667
2175	"ENSG00000163214.21"	"DHX57"	chr2	-	38854053	38855252	38854053	38854178	38855056	38855252	2175	1,2	7,11	3,1	1,13	198	99	0.849656618392	1.0	0.067,0.083	0.6,0.037	-0.243
2176	"ENSG00000165555.10"	"NOXRED1"	chr14	-	77405912	77406875	77405912	77406135	77406723	77406875	2176	0,0	0,1	1,0	2,0	198	99	1	1.0	NA,0.0	0.2,NA	-0.2
2178	"ENSG00000162910.19"	"MRPL55"	chr1	-	228108436	228109021	228108436	228108474	228108954	228109021	2178	13,22	5,6	16,11	11,3	198	99	0.378811847995	0.9535791479930652	0.565,0.647	0.421,0.647	0.072
2179	"ENSG00000143761.17"	"ARF1"	chr1	+	228097077	228097452	228097077	228097262	228097341	228097452	2179	4,2	315,257	0,1	131,81	178	99	1	1.0	0.007,0.004	0.0,0.007	0.002
2181	"ENSG00000168906.13"	"MAT2A"	chr2	+	85542154	85542747	85542154	85542373	85542564	85542747	2181	15,5	26,18	11,3	8,8	198	99	0.310903610152	0.8603945077060741	0.224,0.122	0.407,0.158	-0.109
2182	"ENSG00000136631.16"	"VPS45"	chr1	+	150067750	150068764	150067750	150067950	150068629	150068764	2182	7,5	28,30	1,1	14,9	198	99	0.0452037920778	0.274148757502219	0.111,0.077	0.034,0.053	0.051
2183	"ENSG00000136631.16"	"VPS45"	chr1	+	150076232	150077231	150076232	150076312	150076915	150077231	2183	6,8	17,9	1,6	0,2	198	99	0.019931602009	0.16282203705216902	0.15,0.308	1.0,0.6	-0.571
2185	"ENSG00000136631.16"	"VPS45"	chr1	+	150076915	150077231	150076915	150076984	150077093	150077231	2185	5,2	20,8	1,1	2,0	198	99	0.454000694009	1.0	0.111,0.111	0.2,1.0	-0.489
2190	"ENSG00000136631.16"	"VPS45"	chr1	+	150076232	150077779	150076232	150077231	150077668	150077779	2190	11,4	42,29	5,5	6,7	198	99	0.0286811671906	0.21000835497933748	0.116,0.065	0.294,0.263	-0.188
2191	"ENSG00000134072.11"	"CAMK1"	chr3	-	9757346	9757846	9757346	9757621	9757728	9757846	2191	1,1	0,1	0,4	0,0	198	99	1	1.0	1.0,0.333	NA,1.0	-0.334
2194	"ENSG00000181789.14"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	2194	3,1	25,30	1,0	10,9	198	99	0.274409907463	0.8074988823418693	0.057,0.016	0.048,0.0	0.013
2195	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73517514	73518264	73517514	73517934	73518029	73518264	2195	12,7	3056,2510	3,1	665,365	194	99	1	1.0	0.002,0.001	0.002,0.001	0.0
2196	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73518029	73518610	73518029	73518264	73518353	73518610	2196	135,150	4238,3637	15,30	952,562	188	99	0.269701369582	0.797808626128197	0.016,0.021	0.008,0.027	0.001
2197	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73518697	73519228	73518697	73518848	73518931	73519228	2197	15,17	2701,2129	0,8	590,325	182	99	1	1.0	0.003,0.004	0.0,0.013	-0.003
2198	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519336	73519516	2198	142,134	5638,4908	33,40	1194,848	198	99	0.086891258802	0.4168419740438683	0.012,0.013	0.014,0.023	-0.006
2200	"ENSG00000156508.19"	"EEF1A1"	chr6	-	73519336	73520056	73519336	73519516	73519882	73520056	2200	20,14	3808,2744	8,4	771,446	198	99	1	1.0	0.003,0.003	0.005,0.004	-0.002
2202	"ENSG00000183258.12"	"DDX41"	chr5	-	177512495	177512876	177512495	177512645	177512779	177512876	2202	0,3	21,14	0,0	11,6	198	99	0.752711120918	1.0	0.0,0.097	0.0,0.0	0.049
2203	"ENSG00000183258.12"	"DDX41"	chr5	-	177513352	177513847	177513352	177513484	177513684	177513847	2203	5,2	20,24	0,3	9,7	198	99	0.580806659281	1.0	0.111,0.04	0.0,0.176	-0.012
2204	"ENSG00000183258.12"	"DDX41"	chr5	-	177515928	177516193	177515928	177515989	177516118	177516193	2204	3,2	20,18	0,0	13,4	198	99	0.0429008967748	0.2672428997192765	0.07,0.053	0.0,0.0	0.061
2205	"ENSG00000183258.12"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516724	177516835	2205	3,4	43,37	1,0	9,14	198	99	1	1.0	0.034,0.051	0.053,0.0	0.016
2206	"ENSG00000183258.12"	"DDX41"	chr5	-	177516287	177516835	177516287	177516516	177516724	177516835	2206	1,0	0,1	0,0	2,0	198	99	1	1.0	1.0,0.0	0.0,NA	0.5
2207	"ENSG00000115414.21"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	2207	0,2	1,0	5,9	2,4	192	99	0.809934392577	1.0	0.0,1.0	0.563,0.537	-0.05
2208	"ENSG00000115414.21"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325	2208	2,0	0,0	0,1	2,0	198	99	1	1.0	1.0,NA	0.0,1.0	0.5
2209	"ENSG00000115414.21"	"FN1"	chr2	-	215384019	215384976	215384019	215384184	215384859	215384976	2209	0,0	2,0	0,3	5,3	198	99	1	1.0	0.0,NA	0.0,0.333	-0.167
2210	"ENSG00000115275.15"	"MOGS"	chr2	-	74461125	74463012	74461125	74461639	74461933	74463012	2210	35,41	0,0	15,19	2,0	198	99	0.805951104425	1.0	1.0,1.0	0.789,1.0	0.105
2212	"ENSG00000115275.15"	"MOGS"	chr2	-	74463189	74463386	74463189	74463219	74463379	74463386	2212	38,35	0,0	21,16	1,1	198	99	0.517990608941	1.0	1.0,1.0	0.913,0.889	0.099
2213	"ENSG00000115275.15"	"MOGS"	chr2	-	74464895	74465400	74464895	74464987	74465313	74465400	2213	20,31	3,5	16,19	2,0	198	99	0.0225074663124	0.17877470214572388	0.769,0.756	0.8,1.0	-0.138
2214	"ENSG00000157191.20"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16451837	16452015	2214	1,0	1,7	0,0	7,6	198	99	1	1.0	0.333,0.0	0.0,0.0	0.167
2218	"ENSG00000111667.14"	"USP5"	chr12	+	6863829	6864195	6863829	6863973	6864049	6864195	2218	1,0	16,13	0,0	2,0	175	99	1	1.0	0.034,0.0	0.0,NA	0.017
2219	"ENSG00000130589.16"	"HELZ2"	chr20	-	63570684	63573221	63570684	63570868	63572107	63573221	2219	0,0	5,0	1,0	4,2	198	99	1	1.0	0.0,NA	0.111,0.0	-0.056
2220	"ENSG00000148339.13"	"SLC25A25"	chr9	+	128106352	128107179	128106352	128106520	128107028	128107179	2220	0,0	10,4	0,1	6,3	198	99	1	1.0	0.0,0.0	0.0,0.143	-0.071
2229	"ENSG00000145247.12"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48894005	48894053	2229	1,0	6,7	0,0	10,10	198	99	1	1.0	0.077,0.0	0.0,0.0	0.038
2230	"ENSG00000110619.18"	"CARS1"	chr11	-	3001969	3002600	3001969	3002053	3002540	3002600	2230	0,3	8,7	2,0	8,3	198	99	0.787908128793	1.0	0.0,0.176	0.111,0.0	0.032
2234	"ENSG00000214021.18"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9818821	9818920	2234	1,4	0,1	2,0	0,0	198	99	1	1.0	1.0,0.667	1.0,NA	-0.166
2236	"ENSG00000214021.18"	"TTLL3"	chr3	+	9817644	9820741	9817644	9818920	9820545	9820741	2236	2,3	2,4	7,2	0,0	198	99	3.72451156805e-07	7.434448960398934e-05	0.333,0.273	1.0,1.0	-0.697
2238	"ENSG00000214021.18"	"TTLL3"	chr3	+	9834680	9835404	9834680	9834907	9835093	9835404	2238	4,7	0,0	6,4	1,0	198	99	1	1.0	1.0,1.0	0.75,1.0	0.125
2242	"ENSG00000163728.11"	"TTC14"	chr3	+	180608700	180610003	180608700	180608810	180609629	180610003	2242	3,11	3,2	11,10	0,3	198	99	0.149381799467	0.5758717426595711	0.333,0.733	1.0,0.625	-0.279
2244	"ENSG00000158863.22"	"FHIP2B"	chr8	+	22101707	22102315	22101707	22101851	22102174	22102315	2244	4,2	3,4	1,0	2,0	198	99	1	1.0	0.4,0.2	0.2,NA	0.1
2246	"ENSG00000076258.10"	"FMO4"	chr1	+	171341412	171342084	171341412	171341493	171341944	171342084	2246	1,0	0,2	9,11	0,2	198	99	0.0050880887406	0.06850268448121583	1.0,0.0	1.0,0.733	-0.367
2249	"ENSG00000230937.13"	"MIR205HG"	chr1	+	209428819	209429408	209428819	209429088	209429180	209429408	2249	30,23	1,6	6,6	1,2	191	99	0.764639550923	1.0	0.94,0.665	0.757,0.609	0.119
2252	"ENSG00000138459.9"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	2252	28,19	1,0	29,16	0,0	198	99	1	1.0	0.933,1.0	1.0,1.0	-0.033
2254	"ENSG00000010256.11"	"UQCRC1"	chr3	-	48600679	48601118	48600679	48600840	48600974	48601118	2254	3,3	102,105	0,0	71,57	198	99	0.655733368175	1.0	0.014,0.014	0.0,0.0	0.014
2257	"ENSG00000140365.16"	"COMMD4"	chr15	+	75338061	75338420	75338061	75338133	75338354	75338420	2257	6,5	100,92	1,1	8,8	198	99	0.403603735457	0.9804762218974588	0.029,0.026	0.059,0.059	-0.032
2261	"ENSG00000102038.16"	"SMARCA1"	chrX	-	129480700	129481185	129480700	129480814	129481074	129481185	2261	1,0	16,32	1,0	3,0	198	99	1	1.0	0.03,0.0	0.143,NA	-0.128
2268	"ENSG00000117266.16"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530258	205530349	2268	4,2	1,2	2,5	4,0	198	99	0.690803719825	1.0	0.667,0.333	0.2,1.0	-0.1
2269	"ENSG00000143418.20"	"CERS2"	chr1	-	150966755	150967202	150966755	150966862	150967073	150967202	2269	4,8	56,101	1,2	6,2	198	99	0.557083821796	1.0	0.034,0.038	0.077,0.333	-0.169
2270	"ENSG00000143418.20"	"CERS2"	chr1	-	150967391	150967714	150967391	150967484	150967663	150967714	2270	3,2	46,101	0,0	6,6	198	99	0.608969898886	1.0	0.032,0.01	0.0,0.0	0.021
2272	"ENSG00000160410.15"	"SHKBP1"	chr19	+	40577157	40577441	40577157	40577284	40577395	40577441	2272	3,0	3,5	0,0	1,6	198	99	0.163777359325	0.6073520651543417	0.333,0.0	0.0,0.0	0.167
2273	"ENSG00000160410.15"	"SHKBP1"	chr19	+	40577395	40577630	40577395	40577441	40577556	40577630	2273	0,2	8,7	0,0	2,5	198	99	0.733510250104	1.0	0.0,0.125	0.0,0.0	0.062
2274	"ENSG00000269609.6"	"C10orf95-AS1"	chr10	+	102451398	102452187	102451398	102451555	102452089	102452187	2274	5,6	1,0	2,4	0,0	198	99	1	1.0	0.714,1.0	1.0,1.0	-0.143
2275	"ENSG00000183250.13"	"LINC01547"	chr21	-	44933314	44935096	44933314	44934368	44934933	44935096	2275	1,5	0,1	6,3	0,0	198	99	1	1.0	1.0,0.714	1.0,1.0	-0.143
2276	"ENSG00000010704.19"	"HFE"	chr6	+	26090840	26091589	26090840	26091104	26091313	26091589	2276	5,3	27,17	0,0	0,2	198	99	1	1.0	0.085,0.081	NA,0.0	0.083
2277	"ENSG00000167522.17"	"ANKRD11"	chr16	-	89286038	89288670	89286038	89286186	89288527	89288670	2277	9,10	2,2	5,4	5,6	198	99	0.00331604527494	0.052284365620077065	0.692,0.714	0.333,0.25	0.411
2278	"ENSG00000167522.17"	"ANKRD11"	chr16	-	89290624	89291183	89290624	89290828	89291012	89291183	2278	0,0	5,9	1,3	13,9	198	99	0.0807073434525	0.39501856480855807	0.0,0.0	0.037,0.143	-0.09
2280	"ENSG00000023318.9"	"ERP44"	chr9	-	100020615	100022226	100020615	100020731	100022041	100022226	2280	0,0	13,20	0,2	25,21	198	99	0.681467190265	1.0	0.0,0.0	0.0,0.045	-0.022
2282	"ENSG00000135047.16"	"CTSL"	chr9	+	87728026	87728396	87728026	87728149	87728249	87728396	2282	1,0	6,2	0,2	42,15	198	99	1	1.0	0.077,0.0	0.0,0.062	0.007
2284	"ENSG00000135047.16"	"CTSL"	chr9	+	87728026	87728809	87728026	87728396	87728584	87728809	2284	0,0	18,5	1,0	37,26	198	99	1	1.0	0.0,0.0	0.013,0.0	-0.006
2285	"ENSG00000135047.16"	"CTSL"	chr9	+	87728584	87729735	87728584	87728809	87729572	87729735	2285	1,1	3,5	1,0	17,4	198	99	0.234375083603	0.7375470058567061	0.143,0.091	0.029,0.0	0.102
2288	"ENSG00000135047.16"	"CTSL"	chr9	+	87728584	87730498	87728584	87729735	87730380	87730498	2288	2,0	6,9	5,0	17,13	198	99	0.238715456177	0.7480837264905168	0.143,0.0	0.128,0.0	0.007
2289	"ENSG00000135047.16"	"CTSL"	chr9	+	87730380	87731320	87730380	87730498	87731007	87731320	2289	0,0	9,8	1,2	29,14	198	99	0.427526219538	0.9963906821895518	0.0,0.0	0.017,0.067	-0.042
2291	"ENSG00000182004.13"	"SNRPE"	chr1	+	203861602	203862222	203861602	203861743	203862181	203862222	2291	6,8	7,5	2,7	0,1	198	99	0.000284801812669	0.009831015954611872	0.3,0.444	1.0,0.778	-0.517
2292	"ENSG00000116062.19"	"MSH6"	chr2	+	47804909	47805707	47804909	47805027	47805617	47805707	2292	2,0	11,20	3,0	6,10	198	99	0.559382029219	1.0	0.083,0.0	0.2,0.0	-0.059
2293	"ENSG00000116062.19"	"MSH6"	chr2	+	47804909	47806358	47804909	47805707	47806203	47806358	2293	0,0	13,9	1,2	1,4	198	99	0.11710007223	0.5005338599313647	0.0,0.0	0.333,0.2	-0.267
2294	"ENSG00000116062.19"	"MSH6"	chr2	+	47806203	47806651	47806203	47806358	47806451	47806651	2294	2,3	23,9	4,4	6,4	192	99	0.0163397661622	0.14261571568566578	0.043,0.147	0.256,0.34	-0.203
2295	"ENSG00000117472.10"	"TSPAN1"	chr1	+	46184190	46184668	46184190	46184397	46184593	46184668	2295	1,0	2,1	1,0	0,0	198	99	1	1.0	0.2,0.0	1.0,NA	-0.9
2296	"ENSG00000109323.11"	"MANBA"	chr4	-	102664684	102669049	102664684	102664852	102668962	102669049	2296	0,0	19,10	1,0	19,9	198	99	1	1.0	0.0,0.0	0.026,0.0	-0.013
2297	"ENSG00000122335.17"	"SERAC1"	chr6	-	158116184	158117821	158116184	158116282	158117726	158117821	2297	0,1	2,1	3,3	4,2	198	99	0.00644085010643	0.08013534644612501	0.0,0.333	0.273,0.429	-0.184
2299	"ENSG00000117139.18"	"KDM5B"	chr1	-	202729706	202731063	202729706	202730027	202730908	202731063	2299	0,3	21,22	7,1	28,58	198	99	0.462729945825	1.0	0.0,0.064	0.111,0.009	-0.028
2300	"ENSG00000117139.18"	"KDM5B"	chr1	-	202730908	202731939	202730908	202731063	202731827	202731939	2300	2,5	20,26	2,1	38,27	198	99	0.0505173375445	0.29430544814709153	0.048,0.088	0.026,0.018	0.046
2301	"ENSG00000117139.18"	"KDM5B"	chr1	-	202731827	202733886	202731827	202731939	202733400	202733886	2301	0,0	13,11	1,2	21,18	198	99	0.438044112162	1.0	0.0,0.0	0.023,0.053	-0.038
2302	"ENSG00000205981.9"	"DNAJC19"	chr3	-	180985925	180988096	180985925	180985996	180988022	180988096	2302	1,2	10,4	2,1	5,6	198	99	0.759813413197	1.0	0.048,0.2	0.167,0.077	0.002
2304	"ENSG00000001631.17"	"KRIT1"	chr7	-	92221901	92222978	92221901	92222053	92222821	92222978	2304	4,0	17,10	0,1	9,3	198	99	0.140037762387	0.556487412259647	0.105,0.0	0.0,0.143	-0.019
2305	"ENSG00000001631.17"	"KRIT1"	chr7	-	92221901	92222978	92221901	92222069	92222821	92222978	2305	4,0	0,1	0,1	0,0	198	99	1	1.0	1.0,0.0	NA,1.0	-0.5
2308	"ENSG00000001631.17"	"KRIT1"	chr7	-	92235402	92236542	92235402	92235646	92236412	92236542	2308	2,4	5,7	0,0	7,3	198	99	0.00104178091232	0.02504092234796398	0.167,0.222	0.0,0.0	0.195
2309	"ENSG00000001631.17"	"KRIT1"	chr7	-	92242033	92245171	92242033	92242137	92244901	92245171	2309	2,1	1,0	1,1	0,0	198	99	1	1.0	0.5,1.0	1.0,1.0	-0.25
2311	"ENSG00000001631.17"	"KRIT1"	chr7	-	92242033	92245908	92242033	92242137	92245464	92245908	2311	7,12	4,1	8,7	1,0	198	99	0.00371477545644	0.05610044118590802	0.467,0.857	0.8,1.0	-0.238
2312	"ENSG00000001631.17"	"KRIT1"	chr7	-	92245426	92245914	92245426	92245676	92245789	92245914	2312	5,4	0,0	3,3	2,0	198	99	0.394384312127	0.97059168536081	1.0,1.0	0.429,1.0	0.285
2317	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55290654	55291775	55290654	55291164	55291675	55291775	2317	0,0	0,2	4,0	0,0	198	99	1	1.0	NA,0.0	1.0,NA	-1.0
2318	"ENSG00000115355.18"	"CCDC88A"	chr2	-	55295596	55296056	55295596	55295727	55295949	55296056	2318	3,1	0,0	7,4	1,0	198	99	1	1.0	1.0,1.0	0.778,1.0	0.111
2321	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186343473	186341251	186341389	186343325	186343473	2321	6,6	59,51	2,2	43,26	198	99	0.134193291615	0.5423251776447755	0.048,0.056	0.023,0.037	0.022
2322	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26367989	26368267	26367989	26368050	26368177	26368267	2322	0,0	0,3	1,1	1,0	198	99	1	1.0	NA,0.0	0.333,1.0	-0.666
2324	"ENSG00000186470.14"	"BTN3A2"	chr6	+	26373275	26373413	26373275	26373296	26373386	26373413	2324	0,1	2,4	1,0	0,2	189	99	1	1.0	0.0,0.116	1.0,0.0	-0.442
2325	"ENSG00000142949.17"	"PTPRF"	chr1	+	43620094	43620579	43620094	43620221	43620453	43620579	2325	1,2	31,16	2,2	16,18	198	99	0.427551654087	0.9963906821895518	0.016,0.059	0.059,0.053	-0.018
2329	"ENSG00000090905.19"	"TNRC6A"	chr16	+	24805013	24805733	24805013	24805151	24805673	24805733	2329	3,6	0,0	3,2	1,0	198	99	1	1.0	1.0,1.0	0.6,1.0	0.2
2331	"ENSG00000163435.16"	"ELF3"	chr1	+	202011956	202012436	202011956	202012178	202012343	202012436	2331	5,5	8,5	3,9	19,17	198	99	0.178493203405	0.6274596453540237	0.238,0.333	0.073,0.209	0.144
2334	"ENSG00000164620.9"	"RELL2"	chr5	+	141636949	141638409	141636949	141637741	141638169	141638409	2334	5,9	11,5	16,12	1,0	198	99	1	1.0	0.185,0.474	0.889,1.0	-0.615
2336	"ENSG00000178149.17"	"DALRD3"	chr3	-	49015818	49016086	49015818	49015872	49015972	49016086	2336	45,20	18,19	15,16	2,10	198	99	0.326903244628	0.8787632823868408	0.556,0.345	0.789,0.444	-0.166
2337	"ENSG00000178149.17"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016060	49016157	49016340	2337	12,8	5,2	7,5	3,3	196	99	0.518817628644	1.0	0.548,0.669	0.541,0.457	0.11
2338	"ENSG00000178149.17"	"DALRD3"	chr3	-	49015972	49016340	49015972	49016086	49016157	49016340	2338	7,6	14,22	6,4	6,12	170	99	0.515950229158	1.0	0.226,0.137	0.368,0.163	-0.084
2339	"ENSG00000178149.17"	"DALRD3"	chr3	-	49017227	49017513	49017227	49017356	49017433	49017513	2339	14,3	30,12	7,2	2,7	176	99	0.309397903256	0.8577571098117729	0.208,0.123	0.663,0.138	-0.235
2341	"ENSG00000147533.19"	"GOLGA7"	chr8	+	41505910	41507121	41505910	41506012	41507053	41507121	2341	3,4	4,0	1,5	3,0	198	99	0.974158946593	1.0	0.273,1.0	0.143,1.0	0.065
2342	"ENSG00000147533.19"	"GOLGA7"	chr8	+	41505910	41507121	41505910	41506012	41507058	41507121	2342	3,4	36,17	1,5	20,14	198	99	0.873052710367	1.0	0.04,0.105	0.024,0.152	-0.015
2368	"ENSG00000105227.16"	"PRX"	chr19	-	40393767	40398816	40393767	40397970	40398619	40398816	2368	1,0	1,0	0,0	0,1	198	99	1	1.0	0.333,NA	NA,0.0	0.333
2370	"ENSG00000187583.11"	"PLEKHN1"	chr1	+	974441	975865	974441	974588	975711	975865	2370	2,3	0,1	5,3	0,0	198	99	1	1.0	1.0,0.6	1.0,1.0	-0.2
2371	"ENSG00000196689.13"	"TRPV1"	chr17	-	3590963	3591353	3590963	3591116	3591186	3591353	2371	0,1	1,5	1,0	0,0	169	99	1	1.0	0.0,0.105	1.0,NA	-0.948
2372	"ENSG00000269893.10"	"SNHG8"	chr4	+	118278754	118279137	118278754	118278792	118278933	118279137	2372	72,52	1,0	29,19	0,0	198	99	1	1.0	0.973,1.0	1.0,1.0	-0.014
2373	"ENSG00000269893.10"	"SNHG8"	chr4	+	118278757	118279137	118278757	118278792	118278943	118279137	2373	65,46	9,5	28,14	7,10	198	99	0.0124770749471	0.12110412490937865	0.783,0.821	0.667,0.412	0.263
2374	"ENSG00000269893.10"	"SNHG8"	chr4	+	118278757	118279137	118278757	118278809	118278943	118279137	2374	70,46	0,0	30,17	1,0	198	99	1	1.0	1.0,1.0	0.938,1.0	0.031
2377	"ENSG00000269893.10"	"SNHG8"	chr4	+	118279388	118279823	118279388	118279431	118279623	118279823	2377	8,7	77,68	2,3	28,22	198	99	0.659129717313	1.0	0.049,0.049	0.034,0.064	0.0
2381	"ENSG00000120694.20"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259	2381	0,4	13,21	0,0	3,8	198	99	0.190251832672	0.6527286925645333	0.0,0.087	0.0,0.0	0.043
2382	"ENSG00000156261.13"	"CCT8"	chr21	-	29066715	29067071	29066715	29066777	29066890	29067071	2382	3,4	98,151	3,2	107,63	198	99	0.942294843384	1.0	0.015,0.013	0.014,0.016	-0.001
2387	"ENSG00000068120.15"	"COASY"	chr17	+	42562150	42562487	42562150	42562219	42562355	42562487	2387	6,6	2,0	8,7	0,1	198	99	0.559774321513	1.0	0.6,1.0	1.0,0.778	-0.089
2388	"ENSG00000068120.15"	"COASY"	chr17	+	42562147	42563322	42562147	42562219	42562932	42563322	2388	35,28	0,7	13,16	0,0	198	99	0.000834508072892	0.0217687635804305	1.0,0.667	1.0,1.0	-0.166
